data,hits,visitors
1549937/9999999997-12-010601/.hdr.sgml,1,1
201283/0000201283-07-000030/-index-headers.html,1,1
20067/0000895759-94-000009/EX-10.6,1,1
1092662/0001140361-16-072355/.txt,1,1
1160726/0000950137-05-003099/R1.htm,1,1
51143/0001181431-08-046702/-index-headers.html,1,1
1386607/0000950123-11-063251/R1.htm,1,1
49826/0001209191-09-040226/doc3.html,1,1
731502/0000950135-00-003064/0008.txt,1,1
822977/0001520896-11-000013/.txt,1,1
1271625/0001209191-08-021484/doc4.html,1,1
1001115/0001181431-05-046651/-index-headers.html,1,1
1420040/0000897101-17-000345/xsl/FilingSummary.xml,1,1
1369353/0001136999-07-000706/R1.htm,1,1
1040587/0000894189-05-000012/-index-headers.html,1,1
944075/0000944075-17-000017/primary_doc.html,1,1
70145/0000070145-10-000013/-index-headers.html,1,1
1329394/0001193125-13-186530/R1.htm,1,1
1667543/0001667543-16-001263/primary_doc.xml,1,1
1076378/0000950172-05-000451/-index-headers.html,1,1
80424/0001127602-16-070080/form4.html,1,1
1143238/0001437749-13-003663/-index-headers.html,1,1
708819/0001241921-05-000038/-index-headers.html,1,1
66025/0000066025-00-000005/0010.txt,1,1
899749/0000950144-08-007341/-index-headers.html,1,1
1439218/0001439218-09-000003/primary_doc.xml,1,1
777001/0000914121-99-001116/-index-headers.html,1,1
909832/0001209191-17-007468/doc4.html,1,1
71508/0000065984-16-000426/gtm.js,1,1
1023860/0001341910-17-000003/wf-form4_149202783798858.html,1,1
1002081/0000926274-00-000218/-index-headers.html,1,1
836687/0000837276-00-500039/0005.txt,1,1
914374/0000950123-10-045600/-index-headers.html,1,1
33002/0000033002-00-000009/0006.txt,1,1
71691/0001005477-00-007632/0003.txt,1,1
93751/0000093751-16-000653/stt%C2%AD2016630_10q.htm,1,1
1527428/0001580642-16-012789/xsl/FilingSummary.xml,1,1
1578809/0000919574-15-008544/gtm.js,1,1
1620345/0001620345-14-000142/primary_doc.xml,1,1
919012/0001193125-12-117468/Financial_Report.xlsx,1,1
6769/0000950123-10-065279/-index-headers.html,1,1
777001/0000918134-01-500007/-index-headers.html,1,1
887137/0000887137-01-000015/0002.txt,1,1
19469/0000949377-01-500305/-index-headers.html,1,1
162028/0001564590-16-019251/csal-20160331.xml,1,1
849869/0000849869-08-000085/-index-headers.html,1,1
102909/0000932471-06-000377/.txt,1,1
71508/0000065984-15-000206/gtm.js,1,1
95552/0001230295-09-000219/-index-headers.html,1,1
1648188/0001648188-15-000631/primary_doc.xml,1,1
727063/0001047469-98-015867/EX-10.2,1,1
839923/0000950123-02-012093/-index-headers.html,1,1
92380/0000092380-08-000007/-index-headers.html,1,1
943003/0001193125-14-082005/R1.htm,1,1
928366/0000950137-08-014316/R1.htm,1,1
1006840/0001144204-09-040200/v156182_ex.html,1,1
166192/0001564590-16-029622/lone-20160930.xml,1,1
1553079/0000930413-14-002902/gtm.start,1,1
1334898/0001056404-06-001509/R1.htm,1,1
1173204/0000932440-17-000028/edgar.html,1,1
51143/0001181431-05-063865/-index-headers.html,1,1
315066/0000315066-17-002352/primary_doc.html,1,1
1009675/0001009675-00-000005/-index-headers.html,1,1
1110503/0001110503-11-000004/R1.htm,1,1
1568247/0001568247-13-000162/primary_doc.xml,1,1
51143/0001181431-06-026769/-index-headers.html,1,1
1071941/0001209191-07-043077/bde16881_01jb4.html,1,1
1163560/0000950123-11-063128/R1.htm,1,1
1370552/0001458501-09-000007/-index-headers.html,1,1
1345126/0001345126-17-000038/Financial_Report.xlsx,1,1
1452937/0001041062-16-001296/gtm.js,1,1
1601892/0001601892-14-011608/primary_doc.xml,1,1
1360901/0001209191-16-154706/gtm.start,1,1
1463101/0001193125-12-032850/-index-headers.html,1,1
708819/0001241921-10-000046/-index-headers.html,1,1
1189930/0001127602-14-015710/gtm.js,1,1
201283/0000201283-05-000027/-index-headers.html,1,1
51143/0001181431-05-035577/-index-headers.html,1,1
946840/0001127602-12-030570/-index-headers.html,1,1
1347004/0001144204-10-020440/R1.htm,1,1
24055/0001020568-00-000025/0007.txt,1,1
870732/0001062993-13-001580/exhibit5-1.htm,1,1
875307/9999999997-11-009318/.txt,1,1
806624/0001015402-00-002669/0005.txt,1,1
1574200/0000899243-17-010918/gtm.js,1,1
27082/0000950136-01-000302/0002.txt,1,1
716784/0000945094-01-000131/0002.txt,1,1
714655/0000950135-03-003596/.txt,1,1
858339/0001193125-11-354005/-index-headers.html,1,1
1004440/0001004440-00-000018/0001.txt,1,1
1541401/0001209191-17-009980/gtm.start,1,1
1550518/0001477932-13-005233/-index-headers.html,1,1
154824/0001213900-16-018438/yewb-20160930.xml,1,1
1637726/0001637726-15-000129/primary_doc.xml,1,1
51143/0001104659-08-021459/-index-headers.html,1,1
51143/0001181431-08-055119/-index-headers.html,1,1
92233/0001493152-16-012638/rgus-20160430.xml,1,1
877422/0001564590-17-013044/Financial_Report.xls,1,1
1325879/0001193125-17-214935/Financial_Report.xlsx,1,1
1375348/0001199835-09-000609/R1.htm,1,1
1500183/0001500183-10-046246/primary_doc.xml,1,1
1297989/0001144204-17-021556/gtm.js,1,1
38074/0000038074-05-000049/-index-headers.html,1,1
1110647/0001417327-09-000017/-index-headers.html,1,1
1367777/0000939802-09-000039/R1.htm,1,1
1123195/0001123195-06-037716/primary_doc.xml,1,1
19469/0001029869-97-000315/-index-headers.html,1,1
1009254/0001009254-04-000002/gtm.start,1,1
876378/0000912057-96-026547/EX-10.3,1,1
933034/0001140361-17-026253/Financial_Report.xls,1,1
1519955/0001103132-05-000051/mit8kb05.htm,1,1
934612/0000934612-13-000006/-index-headers.html,1,1
1385023/0001277277-08-000150/R1.htm,1,1
19469/0000940400-05-000371/-index-headers.html,1,1
915913/0001021408-01-001419/0004.txt,1,1
80255/0000080255-05-000108/.txt,1,1
137045/0001558370-16-005548/wldn-20160401.xml,1,1
278130/0001157523-17-001886/Financial_Report.xls,1,1
18396/0001193125-17-148096/Financial_Report.xls,1,1
1012569/0001193125-17-143362/gtm.start,1,1
780053/0001017062-00-001647/0002.txt,1,1
29332/0000029332-00-000011/0005.txt,1,1
1553049/0001553049-12-000001/primary_doc.xml,1,1
1435947/0001144204-11-055160/R1.htm,1,1
1465126/0001144204-12-010306/R1.htm,1,1
51143/0001181431-05-063866/-index-headers.html,1,1
1500762/0001500762-10-000005/primary_doc.xml,1,1
900616/0000902219-00-000348/-index-headers.html,1,1
92275/0000092275-01-000005/0004.txt,1,1
1658762/0001658762-15-000001/primary_doc.xml,1,1
89439/0000089439-09-000028/primary_doc.html,1,1
30697/0000030697-96-000033/-index-headers.html,1,1
927653/0001207007-07-000159/edgar.html,1,1
913756/0001036050-01-000577/0010.txt,1,1
130235/0001437749-16-030545/jmp-20160331.xml,1,1
5272/0001193125-12-278602/-index-headers.html,1,1
1662645/0001021432-16-001397/R1.htm,1,1
1427437/0000065984-15-000203/gtm.start,1,1
701374/0000701374-17-000054/primary_doc.xml,1,1
1359835/0001056404-07-001488/R1.htm,1,1
879526/0000950137-04-008292/-index-headers.html,1,1
1537385/0001537385-11-000002/primary_doc.xml,1,1
51143/0001181431-05-054410/-index-headers.html,1,1
1348952/0000065984-15-000145/gtm.start,1,1
1289490/0001179110-16-025530/gtm.start,1,1
921114/0001032210-00-000600/-index-headers.html,1,1
789606/0001372198-06-000149/R1.htm,1,1
28412/0000950124-00-003927/-index-headers.html,1,1
774412/0001104659-16-119697/xsl/FilingSummary.xml,1,1
1405513/0001144204-17-034527/Financial_Report.xls,1,1
1017943/0000949149-01-000008/0001.txt,1,1
50863/0000050863-09-000218/.txt,1,1
64670/0001179110-07-007945/edgar.html,1,1
1219584/0001013762-08-001862/R1.htm,1,1
40779/0000040779-01-000013/0014.txt,1,1
355999/0001564590-17-007334/gtm.start,1,1
879526/0000879526-05-000026/-index-headers.html,1,1
30554/0001471770-10-000001/edgar.html,1,1
807882/0000807882-15-000024/Financial_Report.xls,1,1
200597/9999999997-17-001822/.txt,1,1
68726/0000068726-01-000019/0002.txt,1,1
813781/0001036050-00-001218/0005.txt,1,1
725627/0000931763-00-002815/0024.txt,1,1
33185/0001225208-17-003810/gtm.js,1,1
1020448/0001432093-12-000218/R1.htm,1,1
778423/0000914760-01-000048/0002.txt,1,1
320351/0000320351-06-000020/-index-headers.html,1,1
1001115/0001193125-09-005833/-index-headers.html,1,1
1057698/0001057698-06-000005/R1.htm,1,1
1494448/0001494448-17-000072/Financial_Report.xls,1,1
1026221/0001005477-01-002947/0001.txt,1,1
764478/0001225208-11-011586/-index-headers.html,1,1
27419/0001225208-17-010369/doc4.html,1,1
1382230/0001140361-17-017575/gtm.js,1,1
1050112/0000950172-98-000352/.hdr.sgml,1,1
1347557/0001144204-09-034979/R1.htm,1,1
1460417/0001460417-16-001955/primary_doc.xml,1,1
862841/0001076542-00-000073/-index-headers.html,1,1
808575/0001010549-00-000459/0004.txt,1,1
817125/0001074140-00-000462/0004.txt,1,1
1017918/0001017918-97-000011/-index-headers.html,1,1
112336/0001123360-16-000105/gpn-20160831.xml,1,1
88615/0001012975-16-001047/.hdr.sgml,1,1
1553079/0001102946-14-000009/gtm.start,1,1
1283316/0001068238-12-000115/R1.htm,1,1
14196/0001564590-16-027969/flxn-20160930.xml,1,1
842807/0001005150-00-001611/0001.txt,1,1
927066/0001193125-05-070414/-index-headers.html,1,1
717826/0001193125-16-736283/gtm.js,1,1
789570/0000944209-00-001112/0009.txt,1,1
1025835/0001025835-17-000016/gtm.js,1,1
145039/0001206774-16-007165/bkkn-20131231.xml,1,1
1590012/0001590012-17-000003/gtm.js,1,1
1650664/0001047469-17-001747/gtm.start,1,1
1171662/0001209191-07-028514/-index-headers.html,1,1
1578809/0001178913-17-000394/gtm.js,1,1
1490681/0001490681-11-069541/primary_doc.xml,1,1
1076378/0001341004-09-001792/-index-headers.html,1,1
904548/0001104659-12-081535/gtm.js,1,1
1101298/0001211524-08-000088/R1.htm,1,1
805054/0000950124-04-001144/R1.htm,1,1
99771/0000099771-17-000064/Financial_Report.xlsx,1,1
51143/0001181431-08-055127/-index-headers.html,1,1
19469/0000019469-96-000001/-index-headers.html,1,1
1413898/0001413898-17-099688/primary_doc.xml,1,1
1156831/0001206212-08-000078/R1.htm,1,1
1409916/0001409916-17-004528/primary_doc.xml,1,1
1427437/0000065984-15-000145/gtm.js,1,1
870760/0000898430-00-001743/0011.txt,1,1
1018840/0000949265-08-000323/jef849.html,1,1
1525221/0001525221-16-000110/gtm.start,1,1
1484949/0001012975-14-000183/.txt,1,1
28365/0000028365-00-000007/0003.txt,1,1
916457/0001209191-08-011582/-index-headers.html,1,1
1678463/0001678463-17-148544/primary_doc.xml,1,1
1131457/0001193125-11-073035/lewis-consulting-2008-12-17.shtml,1,1
1597218/0001597218-14-000049/primary_doc.xml,1,1
1046188/0001140361-08-005872/doc1.html,1,1
51143/0001181431-07-007583/-index-headers.html,1,1
1687031/0001539497-16-003947/exh_4-2.htm,1,1
1090701/0001193125-09-059789/R1.htm,1,1
1047716/0001193125-13-128506/-index-headers.html,1,1
1076378/0001341004-10-001761/-index-headers.html,1,1
769993/0000769993-17-000581/xslFormMA-I_X01/style.css,1,1
1004530/0001279569-16-003041/R1.htm,1,1
1326852/0001214782-09-000237/R1.htm,1,1
1498710/0001498710-17-000028/wf-form4_148546668157339.html,1,1
778438/0001246360-13-000077/.hdr.sgml,1,1
1382230/0001140361-17-008639/gtm.js,1,1
355211/9999999997-16-018703/.txt,1,1
320351/0000722574-09-000025/-index-headers.html,1,1
1173733/0001057058-05-000014/gtm.js,1,1
1015328/0001015328-16-000382/wtfc%C2%AD20160630x10q.htm,1,1
1015854/0001015854-01-000003/0001.txt,1,1
1162693/0000914121-04-000584/R1.htm,1,1
51143/0001181431-08-044664/-index-headers.html,1,1
886986/0000950142-17-000426/R1.htm,1,1
1260429/0000950123-11-026858/R1.htm,1,1
1020988/9999999997-15-007685/.txt,1,1
776901/0001207148-09-000003/edgardoc.html,1,1
949112/0000950134-04-003956/R1.htm,1,1
1171662/0001172661-14-000591/-index-headers.html,1,1
82166/0000897101-00-000905/0003.txt,1,1
37525/0001116502-00-000317/0004.txt,1,1
51143/0000912057-01-531048/-index-headers.html,1,1
1017918/0001140361-11-015778/-index-headers.html,1,1
1061894/0000950123-10-111175/R1.htm,1,1
7323/0000065984-16-000635/gtm.js,1,1
316300/0001193125-10-038179/-index-headers.html,1,1
858339/0001104659-05-046340/-index-headers.html,1,1
1505361/0000943440-11-000693/R1.htm,1,1
708819/0000899243-95-000411/-index-headers.html,1,1
789019/0000891020-96-000349/-index-headers.html,1,1
922521/9999999995-16-003899/gtm.start,1,1
833441/0001042910-98-001072/-index-headers.html,1,1
1386608/0001193125-07-052191/df1a.htm/light.cgi,1,1
1637335/0001209191-16-116235/gtm.js,1,1
842635/0001181431-04-008977/-index-headers.html,1,1
1382787/0001382787-15-001260/primary_doc.xml,1,1
1407539/0000950144-08-001822/R1.htm,1,1
1575345/0001161697-17-000296/Financial_Report.xls,1,1
1348952/0000065984-16-000609/gtm.start,1,1
1003111/0000950130-00-006832/0001.txt,1,1
1018862/0001019056-97-000052/.txt,1,1
914168/0000016918-00-000009/0004.txt,1,1
1256396/0001056404-05-001341/R1.htm,1,1
1381519/0000919465-08-000028/R1.htm,1,1
877559/9999999997-13-003652/.hdr.sgml,1,1
912116/0000916641-00-001682/0002.txt,1,1
1048695/0001209191-17-007436/gtm.start,1,1
1499506/0001193125-14-388439/R1.htm,1,1
68505/0001208322-07-000025/-index-headers.html,1,1
1015002/0001015002-08-000010/primary_doc.xml,1,1
718924/0001437749-16-042724/rdgdoc.html,1,1
1112920/0001185185-17-001184/form4-hoffer051517.html,1,1
41304/0001047469-98-015185/EX-10.7,1,1
790359/0000790359-00-000020/0002.txt,1,1
1138830/0000950144-07-002307/investor.consult.2001.08.01.shtml,1,1
1291733/0001292814-08-001195/R1.htm,1,1
1682220/0001144204-17-019485/Financial_Report.xlsx,1,1
17843/0000017843-00-000021/0002.htm,1,1
849869/0000849869-11-000011/-index-headers.html,1,1
1368637/0001368637-17-001285/primary_doc.xml,1,1
1470719/0001002014-13-000548/R1.htm,1,1
320351/0000880195-00-000073/0001.txt,1,1
1660928/0001660928-16-000002/xslFormDy02/primary_doc.xml,1,1
1379013/0001019965-07-000188/R1.htm,1,1
1459862/0000930413-09-006538/gtm.js,1,1
1415336/0001193125-17-145060/Financial_Report.xlsx,1,1
840823/0001275287-05-004998/R1.htm,1,1
1283664/0001104659-08-033087/R1.htm,1,1
1129987/0001104659-17-041796/Financial_Report.xls,1,1
858339/0001193125-13-280485/-index-headers.html,1,1
870213/0000870213-00-000018/0005.txt,1,1
1448242/0001165527-10-000836/R1.htm,1,1
1506184/0001193125-15-360683/R1.htm,1,1
733269/0000733269-00-000012/0002.txt,1,1
51143/0001181431-05-006766/-index-headers.html,1,1
36270/0000912057-00-008501/-index-headers.html,1,1
1559172/0001493152-17-007123/R42.htm,1,1
24545/0001214659-17-001868/marketforms-38170.html,1,1
911326/0000950168-00-001878/0004.txt,1,1
1025996/0001025996-13-000036/-index-headers.html,1,1
844779/0001193125-17-088889/xsl/FilingSummary.xml,1,1
1056527/0001056527-17-000002/primary_doc.html,1,1
914374/0001209191-11-047390/-index-headers.html,1,1
858446/0001193125-12-138919/R1.htm,1,1
1621190/0001621190-14-036921/primary_doc.xml,1,1
1132704/0001062993-12-002002/R1.htm,1,1
1138830/0000950144-07-002307/malloy.consult.2000.shtml,1,1
1047340/0001193125-17-215049/report.css,1,1
1324279/0001062993-17-001957/form13fInfoTable.html,1,1
1017918/0001017918-98-000111/-index-headers.html,1,1
51143/0001181431-10-019339/-index-headers.html,1,1
1490281/0001047469-11-007178/glashow-consult-1999-07-01.shtml,1,1
351569/0001328135-07-000002/edgar.html,1,1
909832/0001209191-17-035655/doc4.html,1,1
1210936/0001169232-05-000924/R1.htm,1,1
1158223/0001104659-07-024464/R1.htm,1,1
51143/0001181431-04-044004/-index-headers.html,1,1
1562476/0001193125-17-215026/Financial_Report.xls,1,1
1541401/0001209191-16-117655/gtm.start,1,1
100733/0001007330-16-000021/prgx-20160930.xml,1,1
1578653/0001578653-13-000001/primary_doc.xml,1,1
30966/0000788738-00-000137/0002.txt,1,1
851520/0000851520-09-000139/edgardoc.html,1,1
1348952/0000065984-15-000256/gtm.js,1,1
1201663/0001193125-12-012183/sunbelt-termination-2004-07-12.shtml,1,1
51143/0001181431-12-007126/-index-headers.html,1,1
1377757/0001217160-08-000211/R1.htm,1,1
354767/0000354767-05-000143/primary_doc.xml,1,1
19469/0000949377-06-000795/-index-headers.html,1,1
1001039/0001001039-04-000049/-index-headers.html,1,1
1189930/0001127602-13-023972/gtm.start,1,1
856716/0001045969-01-000308/0005.txt,1,1
1034592/0001437749-17-011880/Financial_Report.xls,1,1
1606366/0001341004-16-001628/gtm.start,1,1
849869/0001193125-10-043997/-index-headers.html,1,1
856223/0000856223-01-000004/0004.txt,1,1
1427437/0000065984-16-000441/gtm.start,1,1
818645/0000912057-95-011783/EX-10.3,1,1
1341439/0001127602-17-015833/form4.html,1,1
1502659/0001078782-17-000917/Financial_Report.xlsx,1,1
1082368/0001181431-09-023273/rrd241788.html,1,1
1025835/0001025835-17-000037/gtm.start,1,1
86697/0001437749-16-029499/lscg-20151231.xml,1,1
1517857/0000919574-17-001512/primary_doc.html,1,1
1493594/0001193125-17-176608/d398180d8k.ht,1,1
51143/0001181431-11-016382/-index-headers.html,1,1
19469/0000940400-98-000180/-index-headers.html,1,1
23082/0000023082-03-000051/-index-headers.html,1,1
1335947/0001156973-06-000755/R1.htm,1,1
814453/0000895813-01-000111/0004.txt,1,1
873591/0000873591-01-000008/0006.htm,1,1
1289490/0001628280-16-018631/gtm.js,1,1
1323404/0001176256-11-000453/-index-headers.html,1,1
1687314/0001687314-17-000002/3C.1,1,1
1014956/0000914121-04-000598/R1.htm,1,1
924875/0000950136-07-005662/R1.htm,1,1
771504/0000950130-00-004915/0005.txt,1,1
862841/0001076542-00-000129/0002.txt,1,1
898904/0000898904-01-000006/0027.txt,1,1
1011006/0001193125-17-144600/Financial_Report.xlsx,1,1
1415897/0001415897-17-026477/primary_doc.xml,1,1
1283434/0001193125-14-108120/R1.htm,1,1
1137547/0001137547-17-000026/report.css,1,1
146547/0001654954-16-004080/mydr-20160930.xml,1,1
1170858/0001292814-17-001354/R1.htm,1,1
1497046/0001594062-15-000062/R1.htm,1,1
796343/0001179110-08-001927/edgar.html,1,1
1596265/0001596265-14-000001/primary_doc.xml,1,1
935419/0001015402-00-001948/0002.txt,1,1
1379725/0001137050-11-000173/R1.htm,1,1
51143/0001181431-04-038126/-index-headers.html,1,1
1022408/0000932471-17-000927/gtm.js,1,1
77182/0000077182-00-000006/0002.txt,1,1
912892/0000950123-09-019218/R1.htm,1,1
948634/0001047469-04-021161/R1.htm,1,1
1554300/0001103132-05-000051/mit8kb05.htm,1,1
727063/0001047469-98-015867/EX-10.1,1,1
51143/0001181431-05-010290/-index-headers.html,1,1
54193/0001104659-04-029085/R1.htm,1,1
865941/0000950117-00-002216/0005.txt,1,1
1025835/0001025835-17-000043/gtm.js,1,1
1415404/0001524852-16-000008/gtm.js,1,1
30305/0001181431-11-039241/-index-headers.html,1,1
1425355/0001144204-17-016999/R1.htm,1,1
1428043/0001193125-16-765698/xsl/FilingSummary.xml,1,1
76952/0000769520-17-000003/midd-20161231.xml,1,1
1357374/0001020242-07-000544/R1.htm,1,1
1170848/0001104659-08-071089/R1.htm,1,1
922521/9999999995-17-000721/gtm.start,1,1
51143/0001181431-03-012375/-index-headers.html,1,1
51143/0001181431-05-063871/-index-headers.html,1,1
1425897/0001144204-12-051369/R1.htm,1,1
1606102/0001606102-14-000002/primary_doc.xml,1,1
1622848/0001622848-14-000101/primary_doc.xml,1,1
1122411/0000950103-09-000355/-index-headers.html,1,1
1295645/0001056404-05-001352/R1.htm,1,1
1376783/0000882377-06-004132/d579045_ex4-1.h,1,1
849869/0000849869-94-000007/-index-headers.html,1,1
839923/0001104659-04-001791/-index-headers.html,1,1
1449792/0001144204-14-010531/.txt,1,1
1286181/0001020229-14-000006/R1.htm,1,1
131063/0001548123-16-000577/tflg-20160331.xml,1,1
1606366/0000000000-15-032377/gtm.start,1,1
1632263/0001632263-15-000336/primary_doc.xml,1,1
51143/0000950157-98-000021/-index-headers.html,1,1
4281/0001140361-17-009222/xslF345X03/edgar.xml,1,1
1189930/0001127602-13-023972/gtm.js,1,1
1171662/0000950103-07-002997/-index-headers.html,1,1
1452937/0001398344-17-004985/gtm.start,1,1
798783/0001193125-12-111276/-index-headers.html,1,1
1399480/0001437749-11-002616/R1.htm,1,1
1133116/0001262463-11-000201/R1.htm,1,1
1116562/0000950152-05-002820/R1.htm,1,1
51143/0001104659-13-049883/-index-headers.html,1,1
51143/0001181431-05-060480/-index-headers.html,1,1
1131457/0001193125-10-224197/adobe.consult.1997.10.24.shtml,1,1
1459862/0000930413-10-003020/gtm.start,1,1
1017918/0001017918-96-000007/-index-headers.html,1,1
1613895/0001010549-15-000016/R1.htm,1,1
51143/0000051143-03-000014/-index-headers.html,1,1
857882/9999999997-13-006769/.txt,1,1
87347/0001127602-17-016074/form4.html,1,1
1026662/0001104659-10-042977/gtm.start,1,1
870213/0000870213-00-000013/0007.txt,1,1
51143/0001181431-13-043664/-index-headers.html,1,1
51143/0001181431-08-044435/-index-headers.html,1,1
1581552/0001185185-15-000901/R1.htm,1,1
823277/0000897101-01-000029/0002.txt,1,1
1525221/0000942692-17-000002/gtm.js,1,1
1171662/9999999997-06-040376/-index-headers.html,1,1
1043915/0001193125-04-118171/R1.htm,1,1
1032204/0000950123-06-002238/R1.htm,1,1
51143/0001181431-04-007447/-index-headers.html,1,1
1297989/0001144204-16-137981/gtm.js,1,1
818803/0001193125-07-199132/R1.htm,1,1
1379075/0001171520-15-000253/R1.htm,1,1
87777/0000931763-00-002503/0003.txt,1,1
38074/0001293301-11-000014/-index-headers.html,1,1
1383114/0001383114-07-000008/R1.htm,1,1
51143/0001181431-12-052450/-index-headers.html,1,1
27367/0001019056-08-001395/edgar.html,1,1
30305/0001181431-04-017929/-index-headers.html,1,1
1017918/0001017918-97-000065/-index-headers.html,1,1
879526/0000879526-04-000004/-index-headers.html,1,1
887396/0001072613-16-000747/R1.htm,1,1
777676/0001093287-05-000104/-index-headers.html,1,1
1091680/0001091680-04-000001/R1.htm,1,1
858339/0001104659-05-029637/-index-headers.html,1,1
1547282/0001193125-14-061827/d648966d10k.htm/skin/rss.php,1,1
813828/0000950130-00-006113/0002.txt,1,1
51143/0001181431-04-009679/-index-headers.html,1,1
1202785/0001209191-17-002040/doc4.html,1,1
912365/0001017951-07-000085/primary_doc.html,1,1
1535379/0001628280-17-004199/a42020178-a.htmhttps:/www.cloudera.com/m,1,1
1426945/0001426945-17-000007/gtm.start,1,1
1481339/0001165527-11-000372/R1.htm,1,1
1022575/0001047469-15-002719/R1.htm,1,1
1360901/0001209191-16-152466/gtm.js,1,1
74928/0000919607-99-000076/10.7,1,1
750813/0000750813-16-000043/R1.htm,1,1
883979/0001015402-00-003012/0003.txt,1,1
50471/0000050471-00-000005/-index-headers.html,1,1
1128361/0001128361-17-000031/R1.htm,1,1
922521/0000922521-16-000049/gtm.js,1,1
1222108/0001062993-04-001014/R1.htm,1,1
70145/0000070145-16-000153/gtm.start,1,1
1398659/0001193125-10-183299/-index-headers.html,1,1
109312/0000898531-01-000094/0005.txt,1,1
1553079/0001102946-14-000009/gtm.js,1,1
708819/0001241921-14-000024/-index-headers.html,1,1
833081/0000833081-11-055042/primary_doc.xml,1,1
1399250/0001130319-07-000626/R1.htm,1,1
1562586/9999999997-13-011023/.hdr.sgml,1,1
723527/0000931763-00-002561/0002.txt,1,1
1650664/0000315066-17-001614/gtm.js,1,1
71508/0000000000-15-024967/gtm.start,1,1
1375348/0001493152-16-013729/R1.htm,1,1
1034670/0001193125-17-214991/Financial_Report.xls,1,1
813781/0001036050-00-001218/0003.txt,1,1
845698/0000913849-09-000157/R1.htm,1,1
93993/0000939930-16-000153/aoi-20160630.xml,1,1
1289490/0001193125-16-572807/gtm.js,1,1
1680525/0001680525-17-000004/xsl/FilingSummary.xml,1,1
795403/0001005477-00-007760/0002.txt,1,1
1490281/0001047469-11-007178/wiener.consult.2000.10.30.shtml,1,1
1415404/0001184607-17-000005/gtm.js,1,1
949721/0001683168-17-001518/xslF345X03/f4042117hall_meridianwaste.xm,1,1
895516/0000895516-00-000007/0008.txt,1,1
800459/0000800459-00-000007/0008.txt,1,1
51143/0001181431-10-008761/-index-headers.html,1,1
857847/0000950131-00-004915/0003.txt,1,1
1064293/0000950131-00-006918/0001.txt,1,1
1027099/0001185185-14-000870/R1.htm,1,1
795445/0000795445-97-000004/.txt,1,1
5272/0001225208-11-010534/-index-headers.html,1,1
1368055/0001140361-12-003340/-index-headers.html,1,1
1574200/0001181431-13-033310/gtm.start,1,1
858339/0000950112-95-001321/-index-headers.html,1,1
1101239/0001645635-17-000031/gtm.js,1,1
51143/0000000000-11-055499/-index-headers.html,1,1
1073189/0000016918-00-000009/0001.txt,1,1
1580426/0001557240-15-000255/R1.htm,1,1
1008848/0001209191-17-013013/doc4.html,1,1
51143/0001181431-11-008479/-index-headers.html,1,1
19469/0000949377-01-000219/0001.txt,1,1
1709392/0001709392-17-002727/primary_doc.xml,1,1
1005415/0000927797-06-000105/R1.htm,1,1
1005286/0001179110-07-008784/edgar.html,1,1
1009254/0001009254-16-000013/gtm.js,1,1
1697137/0001214659-17-000760/gtm.js,1,1
1442125/0001442125-11-000001/primary_doc.xml,1,1
1389067/0001477932-17-001828/xsl/FilingSummary.xml,1,1
1141391/0001225208-12-007791/-index-headers.html,1,1
1104901/0001104659-04-008234/R1.htm,1,1
1379041/0001379041-17-000093/gtm.start,1,1
931585/0000931731-01-000067/0002.txt,1,1
1157687/0001136999-05-000177/R1.htm,1,1
39899/0000901309-00-000139/-index-headers.html,1,1
1425565/0001571049-16-014203/R1.htm,1,1
1005942/0000928816-17-001703/.zip,1,1
1313816/0000950123-17-004651/form13fInfoTable.html,1,1
320351/0000320351-98-000037/-index-headers.html,1,1
723612/0001005477-01-003156/0003.txt,1,1
912643/0001045969-00-000624/0002.txt,1,1
1173733/0001057058-07-000003/gtm.js,1,1
1653287/0001653287-15-004301/primary_doc.xml,1,1
1553079/0001628280-16-011762/gtm.start,1,1
919859/0001062993-17-002682/primary_doc.html,1,1
923282/0001017062-00-001722/0001.txt,1,1
1430960/0001477932-17-001810/xsl/FilingSummary.xml,1,1
1613103/0000064670-14-000018/mdt2015q1-ex104.htm,1,1
1059377/0000889812-00-002664/0001.txt,1,1
1606366/0001626129-15-000164/gtm.start,1,1
1135185/0001193125-16-678904/R1.htm,1,1
749038/0001638599-17-000461/doc4_4713.html,1,1
1048695/0001209191-16-149690/gtm.start,1,1
19469/0000935069-07-000055/-index-headers.html,1,1
1658765/0001658765-15-000001/primary_doc.xml,1,1
899749/0001209191-05-062077/-index-headers.html,1,1
824225/0000912057-97-031721/.txt,1,1
946840/0001193125-08-218513/-index-headers.html,1,1
1071411/0001172661-16-002295/.txt,1,1
59440/0001005477-00-005051/0001.txt,1,1
51143/0001181431-13-006597/-index-headers.html,1,1
1283434/0001193125-16-519532/R1.htm,1,1
1048911/0001193125-17-216213/Financial_Report.xls,1,1
1119083/0001144204-08-037969/R1.htm,1,1
1323274/0001193125-06-070241/R1.htm,1,1
1003607/0001209191-08-056455/doc4.html,1,1
743758/0001065949-17-000083/report.css,1,1
915390/0000915390-01-000030/0003.txt,1,1
795422/0001379491-17-001691/xsl/FilingSummary.xml,1,1
1357190/0000905148-07-003015/R1.htm,1,1
949158/0001209191-17-003390/doc4.html,1,1
